date,Tmax,heat_risk_score,risk_category,mortality_RR,hospitalization_RR,health_interpretation
2025-01-20,31.2,7.5,LOW,1.063,1.0,Elevated heat-related health risk
2025-01-21,30.7,7.5,LOW,1.053,1.0,Elevated heat-related health risk
2025-01-22,29.2,0.0,LOW,1.023,1.0,Elevated heat-related health risk
2025-01-23,28.4,0.0,LOW,1.008,1.0,Elevated heat-related health risk
2025-01-24,28.1,0.0,LOW,1.002,1.0,Elevated heat-related health risk
2025-01-25,28.8,0.0,LOW,1.015,1.0,Elevated heat-related health risk
2025-01-26,29.8,0.0,LOW,1.035,1.0,Elevated heat-related health risk
2025-01-27,29.8,0.0,LOW,1.035,1.0,Elevated heat-related health risk
2025-01-28,31.3,17.5,LOW,1.065,1.0,Elevated heat-related health risk
2025-01-29,31.4,7.5,LOW,1.067,1.0,Elevated heat-related health risk
2025-01-30,30.1,7.5,LOW,1.041,1.0,Elevated heat-related health risk
2025-01-31,29.1,0.0,LOW,1.021,1.0,Elevated heat-related health risk
2025-02-01,27.7,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2025-02-02,28.6,0.0,LOW,1.012,1.0,Elevated heat-related health risk
2025-02-03,30.3,7.5,LOW,1.045,1.0,Elevated heat-related health risk
2025-02-04,28.7,0.0,LOW,1.013,1.0,Elevated heat-related health risk
2025-02-05,28.0,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2025-02-06,28.3,0.0,LOW,1.006,1.0,Elevated heat-related health risk
2025-02-07,29.5,0.0,LOW,1.029,1.0,Elevated heat-related health risk
2025-02-08,30.9,7.5,LOW,1.057,1.0,Elevated heat-related health risk
2025-02-09,32.5,7.5,LOW,1.09,1.0,Elevated heat-related health risk
2025-02-10,32.2,7.5,LOW,1.083,1.0,Elevated heat-related health risk
2025-02-11,30.7,7.5,LOW,1.053,1.0,Elevated heat-related health risk
2025-02-12,31.6,7.5,LOW,1.071,1.0,Elevated heat-related health risk
2025-02-13,31.7,7.5,LOW,1.073,1.0,Elevated heat-related health risk
2025-02-14,33.1,7.5,LOW,1.102,1.0,Elevated heat-related health risk
2025-02-15,34.0,17.5,LOW,1.121,1.0,Elevated heat-related health risk
2025-02-16,32.7,17.5,LOW,1.094,1.0,Elevated heat-related health risk
2025-02-17,33.2,17.5,LOW,1.104,1.0,Elevated heat-related health risk
2025-02-18,33.4,17.5,LOW,1.108,1.0,Elevated heat-related health risk
2025-02-19,33.4,17.5,LOW,1.108,1.0,Elevated heat-related health risk
2025-02-20,33.3,17.5,LOW,1.106,1.0,Elevated heat-related health risk
2025-02-21,33.2,17.5,LOW,1.104,1.0,Elevated heat-related health risk
2025-02-22,33.8,17.5,LOW,1.117,1.0,Elevated heat-related health risk
2025-02-23,34.1,17.5,LOW,1.123,1.0,Elevated heat-related health risk
2025-02-24,34.0,17.5,LOW,1.121,1.0,Elevated heat-related health risk
2025-02-25,34.7,25.0,MODERATE,1.136,1.0,Elevated heat-related health risk
2025-02-26,35.9,32.5,MODERATE,1.163,1.0,Elevated heat-related health risk
2025-02-27,36.1,32.5,MODERATE,1.167,1.0,Elevated heat-related health risk
2025-02-28,35.3,32.5,MODERATE,1.149,1.0,Elevated heat-related health risk
2025-03-01,34.0,17.5,LOW,1.121,1.0,Elevated heat-related health risk
2025-03-02,33.3,17.5,LOW,1.106,1.0,Elevated heat-related health risk
2025-03-03,34.3,25.0,MODERATE,1.128,1.0,Elevated heat-related health risk
2025-03-04,32.4,7.5,LOW,1.087,1.0,Elevated heat-related health risk
2025-03-05,32.6,7.5,LOW,1.092,1.0,Elevated heat-related health risk
2025-03-06,33.1,7.5,LOW,1.102,1.0,Elevated heat-related health risk
2025-03-07,35.9,32.5,MODERATE,1.163,1.0,Elevated heat-related health risk
2025-03-08,37.2,32.5,MODERATE,1.192,1.0,Elevated heat-related health risk
2025-03-09,38.0,32.5,MODERATE,1.21,1.0,High heat-related health risk
2025-03-10,39.4,42.5,MODERATE,1.243,1.0,High heat-related health risk
2025-03-11,40.1,50.0,HIGH,1.259,1.0,High heat-related health risk
2025-03-12,39.5,32.5,MODERATE,1.245,1.0,High heat-related health risk
2025-03-13,39.0,32.5,MODERATE,1.233,1.0,High heat-related health risk
2025-03-14,38.3,32.5,MODERATE,1.217,1.0,High heat-related health risk
2025-03-15,37.4,32.5,MODERATE,1.196,1.0,Elevated heat-related health risk
2025-03-16,36.2,32.5,MODERATE,1.169,1.0,Elevated heat-related health risk
2025-03-17,35.5,32.5,MODERATE,1.154,1.0,Elevated heat-related health risk
2025-03-18,36.3,32.5,MODERATE,1.171,1.0,Elevated heat-related health risk
2025-03-19,36.1,32.5,MODERATE,1.167,1.0,Elevated heat-related health risk
2025-03-20,35.0,32.5,MODERATE,1.143,1.0,Elevated heat-related health risk
2025-03-21,35.3,32.5,MODERATE,1.149,1.0,Elevated heat-related health risk
2025-03-22,37.4,32.5,MODERATE,1.196,1.0,Elevated heat-related health risk
2025-03-23,38.7,32.5,MODERATE,1.226,1.0,High heat-related health risk
2025-03-24,39.6,32.5,MODERATE,1.247,1.0,High heat-related health risk
2025-03-25,39.3,32.5,MODERATE,1.24,1.0,High heat-related health risk
2025-03-26,37.8,42.5,MODERATE,1.205,1.0,High heat-related health risk
2025-03-27,36.1,32.5,MODERATE,1.167,1.0,Elevated heat-related health risk
2025-03-28,36.2,22.5,LOW,1.169,1.0,Elevated heat-related health risk
2025-03-29,36.8,22.5,LOW,1.183,1.0,Elevated heat-related health risk
2025-03-30,38.4,32.5,MODERATE,1.219,1.0,High heat-related health risk
2025-03-31,39.4,32.5,MODERATE,1.243,1.0,High heat-related health risk
2025-04-01,40.0,40.0,MODERATE,1.257,1.0,High heat-related health risk
2025-04-02,40.1,40.0,MODERATE,1.259,1.0,High heat-related health risk
2025-04-03,40.2,40.0,MODERATE,1.262,1.0,High heat-related health risk
2025-04-04,40.5,40.0,MODERATE,1.269,1.0,High heat-related health risk
2025-04-05,41.3,50.0,HIGH,1.289,1.0,High heat-related health risk
2025-04-06,42.4,47.5,MODERATE,1.316,1.154,High heat-related health risk
2025-04-07,42.5,57.5,HIGH,1.318,1.196,High heat-related health risk
2025-04-08,42.8,57.5,HIGH,1.326,1.331,High heat-related health risk
2025-04-09,43.2,57.5,HIGH,1.336,1.536,High heat-related health risk
2025-04-10,42.4,57.5,HIGH,1.316,1.154,High heat-related health risk
2025-04-11,38.1,42.5,MODERATE,1.212,1.0,High heat-related health risk
2025-04-12,40.3,57.5,HIGH,1.264,1.0,High heat-related health risk
2025-04-13,41.4,57.5,HIGH,1.291,1.0,High heat-related health risk
2025-04-14,41.9,57.5,HIGH,1.303,1.0,High heat-related health risk
2025-04-15,42.7,67.5,HIGH,1.323,1.284,High heat-related health risk
2025-04-16,42.9,67.5,HIGH,1.328,1.38,High heat-related health risk
2025-04-17,42.3,67.5,HIGH,1.313,1.113,High heat-related health risk
2025-04-18,42.7,57.5,HIGH,1.323,1.284,High heat-related health risk
2025-04-19,40.6,57.5,HIGH,1.271,1.0,High heat-related health risk
2025-04-20,40.2,57.5,HIGH,1.262,1.0,High heat-related health risk
2025-04-21,40.8,57.5,HIGH,1.276,1.0,High heat-related health risk
2025-04-22,41.5,40.0,MODERATE,1.293,1.0,High heat-related health risk
2025-04-23,42.0,40.0,MODERATE,1.306,1.0,High heat-related health risk
2025-04-24,41.5,57.5,HIGH,1.293,1.0,High heat-related health risk
2025-04-25,40.8,57.5,HIGH,1.276,1.0,High heat-related health risk
2025-04-26,42.0,67.5,HIGH,1.306,1.0,High heat-related health risk
2025-04-27,42.8,67.5,HIGH,1.326,1.331,High heat-related health risk
2025-04-28,43.9,67.5,HIGH,1.354,1.973,High heat-related health risk
2025-04-29,43.8,67.5,HIGH,1.351,1.904,High heat-related health risk
2025-04-30,44.1,57.5,HIGH,1.359,2.119,High heat-related health risk
2025-05-01,43.8,57.5,HIGH,1.351,1.904,High heat-related health risk
2025-05-02,43.4,57.5,HIGH,1.341,1.65,High heat-related health risk
2025-05-03,41.4,57.5,HIGH,1.291,1.0,High heat-related health risk
2025-05-04,37.6,60.0,HIGH,1.201,1.0,High heat-related health risk
2025-05-05,37.4,60.0,HIGH,1.196,1.0,Elevated heat-related health risk
2025-05-06,32.3,35.0,MODERATE,1.085,1.0,Elevated heat-related health risk
2025-05-07,30.9,35.0,MODERATE,1.057,1.0,Elevated heat-related health risk
2025-05-08,32.3,35.0,MODERATE,1.085,1.0,Elevated heat-related health risk
2025-05-09,33.8,35.0,MODERATE,1.117,1.0,Elevated heat-related health risk
2025-05-10,34.8,42.5,MODERATE,1.138,1.0,Elevated heat-related health risk
2025-05-11,35.4,50.0,HIGH,1.151,1.0,Elevated heat-related health risk
2025-05-12,37.0,60.0,HIGH,1.187,1.0,Elevated heat-related health risk
2025-05-13,37.7,60.0,HIGH,1.203,1.0,High heat-related health risk
2025-05-14,39.5,60.0,HIGH,1.245,1.0,High heat-related health risk
2025-05-15,40.1,67.5,HIGH,1.259,1.0,High heat-related health risk
2025-05-16,38.2,60.0,HIGH,1.215,1.0,High heat-related health risk
2025-05-17,39.1,67.5,HIGH,1.236,1.0,High heat-related health risk
2025-05-18,40.4,75.0,EXTREME,1.267,1.0,High heat-related health risk
2025-05-19,40.9,81.0,EXTREME,1.279,1.0,High heat-related health risk
2025-05-20,41.1,75.0,EXTREME,1.284,1.0,High heat-related health risk
2025-05-21,40.9,75.0,EXTREME,1.279,1.0,High heat-related health risk
2025-05-22,40.5,75.0,EXTREME,1.269,1.0,High heat-related health risk
2025-05-23,42.1,75.0,EXTREME,1.308,1.036,High heat-related health risk
2025-05-24,43.0,67.5,HIGH,1.331,1.43,High heat-related health risk
2025-05-25,42.3,81.0,EXTREME,1.313,1.113,High heat-related health risk
2025-05-26,42.4,81.0,EXTREME,1.316,1.154,High heat-related health risk
2025-05-27,42.3,85.5,EXTREME,1.313,1.113,High heat-related health risk
2025-05-28,40.6,75.0,EXTREME,1.271,1.0,High heat-related health risk
2025-05-29,39.5,67.5,HIGH,1.245,1.0,High heat-related health risk
2025-05-30,40.8,75.0,EXTREME,1.276,1.0,High heat-related health risk
2025-05-31,39.8,60.0,HIGH,1.252,1.0,High heat-related health risk
2025-06-01,39.5,50.0,HIGH,1.245,1.0,High heat-related health risk
2025-06-02,39.0,50.0,HIGH,1.233,1.0,High heat-related health risk
2025-06-03,38.7,50.0,HIGH,1.226,1.0,High heat-related health risk
2025-06-04,38.5,60.0,HIGH,1.222,1.0,High heat-related health risk
2025-06-05,39.4,60.0,HIGH,1.243,1.0,High heat-related health risk
2025-06-06,41.0,67.5,HIGH,1.281,1.0,High heat-related health risk
2025-06-07,41.2,67.5,HIGH,1.286,1.0,High heat-related health risk
2025-06-08,40.8,75.0,EXTREME,1.276,1.0,High heat-related health risk
2025-06-09,41.0,75.0,EXTREME,1.281,1.0,High heat-related health risk
2025-06-10,40.5,75.0,EXTREME,1.269,1.0,High heat-related health risk
2025-06-11,41.5,67.5,HIGH,1.293,1.0,High heat-related health risk
2025-06-12,42.1,75.0,EXTREME,1.308,1.036,High heat-related health risk
2025-06-13,40.8,75.0,EXTREME,1.276,1.0,High heat-related health risk
2025-06-14,36.3,67.5,HIGH,1.171,1.0,Elevated heat-related health risk
2025-06-15,36.1,60.0,HIGH,1.167,1.0,Elevated heat-related health risk
2025-06-16,34.5,60.0,HIGH,1.132,1.0,Elevated heat-related health risk
2025-06-17,31.6,35.0,MODERATE,1.071,1.0,Elevated heat-related health risk
2025-06-18,33.3,42.5,MODERATE,1.106,1.0,Elevated heat-related health risk
2025-06-19,33.9,42.5,MODERATE,1.119,1.0,Elevated heat-related health risk
2025-06-20,34.7,42.5,MODERATE,1.136,1.0,Elevated heat-related health risk
2025-06-21,32.6,42.5,MODERATE,1.092,1.0,Elevated heat-related health risk
2025-06-22,33.1,42.5,MODERATE,1.102,1.0,Elevated heat-related health risk
2025-06-23,31.3,42.5,MODERATE,1.065,1.0,Elevated heat-related health risk
2025-06-24,31.6,42.5,MODERATE,1.071,1.0,Elevated heat-related health risk
2025-06-25,31.7,42.5,MODERATE,1.073,1.0,Elevated heat-related health risk
2025-06-26,31.4,52.5,HIGH,1.067,1.0,Elevated heat-related health risk
2025-06-27,32.4,42.5,MODERATE,1.087,1.0,Elevated heat-related health risk
2025-06-28,31.8,42.5,MODERATE,1.075,1.0,Elevated heat-related health risk
2025-06-29,33.0,42.5,MODERATE,1.1,1.0,Elevated heat-related health risk
2025-06-30,32.5,42.5,MODERATE,1.09,1.0,Elevated heat-related health risk
2025-07-01,34.4,52.5,HIGH,1.13,1.0,Elevated heat-related health risk
2025-07-02,30.9,35.0,MODERATE,1.057,1.0,Elevated heat-related health risk
2025-07-03,31.3,42.5,MODERATE,1.065,1.0,Elevated heat-related health risk
2025-07-04,31.9,42.5,MODERATE,1.077,1.0,Elevated heat-related health risk
2025-07-05,30.4,35.0,MODERATE,1.047,1.0,Elevated heat-related health risk
2025-07-06,29.9,27.5,MODERATE,1.037,1.0,Elevated heat-related health risk
2025-07-07,32.5,35.0,MODERATE,1.09,1.0,Elevated heat-related health risk
2025-07-08,31.8,42.5,MODERATE,1.075,1.0,Elevated heat-related health risk
2025-07-09,33.7,42.5,MODERATE,1.115,1.0,Elevated heat-related health risk
2025-07-10,32.5,42.5,MODERATE,1.09,1.0,Elevated heat-related health risk
2025-07-11,32.2,42.5,MODERATE,1.083,1.0,Elevated heat-related health risk
2025-07-12,30.8,35.0,MODERATE,1.055,1.0,Elevated heat-related health risk
2025-07-13,31.3,42.5,MODERATE,1.065,1.0,Elevated heat-related health risk
2025-07-14,32.5,42.5,MODERATE,1.09,1.0,Elevated heat-related health risk
2025-07-15,34.1,52.5,HIGH,1.123,1.0,Elevated heat-related health risk
2025-07-16,34.3,52.5,HIGH,1.128,1.0,Elevated heat-related health risk
2025-07-17,33.6,52.5,HIGH,1.113,1.0,Elevated heat-related health risk
2025-07-18,32.3,42.5,MODERATE,1.085,1.0,Elevated heat-related health risk
2025-07-19,31.9,35.0,MODERATE,1.077,1.0,Elevated heat-related health risk
2025-07-20,31.1,42.5,MODERATE,1.061,1.0,Elevated heat-related health risk
2025-07-21,32.4,42.5,MODERATE,1.087,1.0,Elevated heat-related health risk
2025-07-22,33.1,52.5,HIGH,1.102,1.0,Elevated heat-related health risk
2025-07-23,32.3,35.0,MODERATE,1.085,1.0,Elevated heat-related health risk
2025-07-24,32.4,42.5,MODERATE,1.087,1.0,Elevated heat-related health risk
2025-07-25,33.1,52.5,HIGH,1.102,1.0,Elevated heat-related health risk
2025-07-26,32.9,42.5,MODERATE,1.098,1.0,Elevated heat-related health risk
2025-07-27,28.1,17.5,LOW,1.002,1.0,Elevated heat-related health risk
2025-07-28,30.6,25.0,MODERATE,1.051,1.0,Elevated heat-related health risk
2025-07-29,30.7,35.0,MODERATE,1.053,1.0,Elevated heat-related health risk
2025-07-30,31.8,42.5,MODERATE,1.075,1.0,Elevated heat-related health risk
2025-07-31,31.2,25.0,MODERATE,1.063,1.0,Elevated heat-related health risk
2025-08-01,32.4,35.0,MODERATE,1.087,1.0,Elevated heat-related health risk
2025-08-02,32.5,35.0,MODERATE,1.09,1.0,Elevated heat-related health risk
2025-08-03,31.6,35.0,MODERATE,1.071,1.0,Elevated heat-related health risk
2025-08-04,31.7,35.0,MODERATE,1.073,1.0,Elevated heat-related health risk
2025-08-05,32.2,35.0,MODERATE,1.083,1.0,Elevated heat-related health risk
2025-08-06,32.2,35.0,MODERATE,1.083,1.0,Elevated heat-related health risk
2025-08-07,33.3,35.0,MODERATE,1.106,1.0,Elevated heat-related health risk
2025-08-08,34.2,35.0,MODERATE,1.125,1.0,Elevated heat-related health risk
2025-08-09,33.9,35.0,MODERATE,1.119,1.0,Elevated heat-related health risk
2025-08-10,33.8,35.0,MODERATE,1.117,1.0,Elevated heat-related health risk
2025-08-11,34.4,35.0,MODERATE,1.13,1.0,Elevated heat-related health risk
2025-08-12,34.1,35.0,MODERATE,1.123,1.0,Elevated heat-related health risk
2025-08-13,33.1,35.0,MODERATE,1.102,1.0,Elevated heat-related health risk
2025-08-14,32.6,52.5,HIGH,1.092,1.0,Elevated heat-related health risk
2025-08-15,33.0,42.5,MODERATE,1.1,1.0,Elevated heat-related health risk
2025-08-16,31.7,42.5,MODERATE,1.073,1.0,Elevated heat-related health risk
2025-08-17,32.5,42.5,MODERATE,1.09,1.0,Elevated heat-related health risk
2025-08-18,32.6,52.5,HIGH,1.092,1.0,Elevated heat-related health risk
2025-08-19,33.1,52.5,HIGH,1.102,1.0,Elevated heat-related health risk
2025-08-20,30.5,35.0,MODERATE,1.049,1.0,Elevated heat-related health risk
2025-08-21,31.2,42.5,MODERATE,1.063,1.0,Elevated heat-related health risk
2025-08-22,29.2,17.5,LOW,1.023,1.0,Elevated heat-related health risk
2025-08-23,30.0,35.0,MODERATE,1.039,1.0,Elevated heat-related health risk
2025-08-24,29.1,27.5,MODERATE,1.021,1.0,Elevated heat-related health risk
2025-08-25,31.2,35.0,MODERATE,1.063,1.0,Elevated heat-related health risk
2025-08-26,31.9,42.5,MODERATE,1.077,1.0,Elevated heat-related health risk
2025-08-27,32.6,42.5,MODERATE,1.092,1.0,Elevated heat-related health risk
2025-08-28,31.5,42.5,MODERATE,1.069,1.0,Elevated heat-related health risk
2025-08-29,31.7,42.5,MODERATE,1.073,1.0,Elevated heat-related health risk
2025-08-30,30.1,42.5,MODERATE,1.041,1.0,Elevated heat-related health risk
2025-08-31,30.2,35.0,MODERATE,1.043,1.0,Elevated heat-related health risk
2025-09-01,31.5,42.5,MODERATE,1.069,1.0,Elevated heat-related health risk
2025-09-02,32.4,35.0,MODERATE,1.087,1.0,Elevated heat-related health risk
2025-09-03,31.9,42.5,MODERATE,1.077,1.0,Elevated heat-related health risk
2025-09-04,29.3,17.5,LOW,1.025,1.0,Elevated heat-related health risk
2025-09-05,31.7,42.5,MODERATE,1.073,1.0,Elevated heat-related health risk
2025-09-06,28.6,17.5,LOW,1.012,1.0,Elevated heat-related health risk
2025-09-07,26.2,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2025-09-08,29.1,17.5,LOW,1.021,1.0,Elevated heat-related health risk
2025-09-09,30.9,35.0,MODERATE,1.057,1.0,Elevated heat-related health risk
2025-09-10,30.9,35.0,MODERATE,1.057,1.0,Elevated heat-related health risk
2025-09-11,31.6,35.0,MODERATE,1.071,1.0,Elevated heat-related health risk
2025-09-12,31.9,35.0,MODERATE,1.077,1.0,Elevated heat-related health risk
2025-09-13,32.7,35.0,MODERATE,1.094,1.0,Elevated heat-related health risk
2025-09-14,33.9,35.0,MODERATE,1.119,1.0,Elevated heat-related health risk
2025-09-15,33.8,35.0,MODERATE,1.117,1.0,Elevated heat-related health risk
2025-09-16,32.9,35.0,MODERATE,1.098,1.0,Elevated heat-related health risk
2025-09-17,33.4,35.0,MODERATE,1.108,1.0,Elevated heat-related health risk
2025-09-18,34.4,35.0,MODERATE,1.13,1.0,Elevated heat-related health risk
2025-09-19,33.8,35.0,MODERATE,1.117,1.0,Elevated heat-related health risk
2025-09-20,34.1,42.5,MODERATE,1.123,1.0,Elevated heat-related health risk
2025-09-21,33.3,35.0,MODERATE,1.106,1.0,Elevated heat-related health risk
2025-09-22,34.1,35.0,MODERATE,1.123,1.0,Elevated heat-related health risk
2025-09-23,34.0,35.0,MODERATE,1.121,1.0,Elevated heat-related health risk
2025-09-24,32.6,35.0,MODERATE,1.092,1.0,Elevated heat-related health risk
2025-09-25,32.4,35.0,MODERATE,1.087,1.0,Elevated heat-related health risk
2025-09-26,34.9,42.5,MODERATE,1.141,1.0,Elevated heat-related health risk
2025-09-27,37.5,50.0,HIGH,1.198,1.0,Elevated heat-related health risk
2025-09-28,32.9,42.5,MODERATE,1.098,1.0,Elevated heat-related health risk
2025-09-29,31.1,25.0,MODERATE,1.061,1.0,Elevated heat-related health risk
2025-09-30,30.1,25.0,MODERATE,1.041,1.0,Elevated heat-related health risk
2025-10-01,30.9,35.0,MODERATE,1.057,1.0,Elevated heat-related health risk
2025-10-02,31.1,35.0,MODERATE,1.061,1.0,Elevated heat-related health risk
2025-10-03,32.3,35.0,MODERATE,1.085,1.0,Elevated heat-related health risk
2025-10-04,32.9,35.0,MODERATE,1.098,1.0,Elevated heat-related health risk
2025-10-05,32.5,35.0,MODERATE,1.09,1.0,Elevated heat-related health risk
2025-10-06,31.4,25.0,MODERATE,1.067,1.0,Elevated heat-related health risk
2025-10-07,32.1,35.0,MODERATE,1.081,1.0,Elevated heat-related health risk
2025-10-08,33.3,35.0,MODERATE,1.106,1.0,Elevated heat-related health risk
2025-10-09,33.7,25.0,MODERATE,1.115,1.0,Elevated heat-related health risk
2025-10-10,34.0,25.0,MODERATE,1.121,1.0,Elevated heat-related health risk
2025-10-11,33.3,17.5,LOW,1.106,1.0,Elevated heat-related health risk
2025-10-12,33.9,25.0,MODERATE,1.119,1.0,Elevated heat-related health risk
2025-10-13,34.2,25.0,MODERATE,1.125,1.0,Elevated heat-related health risk
2025-10-14,34.1,25.0,MODERATE,1.123,1.0,Elevated heat-related health risk
2025-10-15,34.8,25.0,MODERATE,1.138,1.0,Elevated heat-related health risk
2025-10-16,35.8,42.5,MODERATE,1.16,1.0,Elevated heat-related health risk
2025-10-17,36.6,42.5,MODERATE,1.178,1.0,Elevated heat-related health risk
2025-10-18,36.1,42.5,MODERATE,1.167,1.0,Elevated heat-related health risk
2025-10-19,35.7,42.5,MODERATE,1.158,1.0,Elevated heat-related health risk
2025-10-20,36.1,42.5,MODERATE,1.167,1.0,Elevated heat-related health risk
2025-10-21,35.6,42.5,MODERATE,1.156,1.0,Elevated heat-related health risk
2025-10-22,35.7,42.5,MODERATE,1.158,1.0,Elevated heat-related health risk
2025-10-23,35.5,42.5,MODERATE,1.154,1.0,Elevated heat-related health risk
2025-10-24,35.1,42.5,MODERATE,1.145,1.0,Elevated heat-related health risk
2025-10-25,34.2,35.0,MODERATE,1.125,1.0,Elevated heat-related health risk
2025-10-26,28.2,0.0,LOW,1.004,1.0,Elevated heat-related health risk
2025-10-27,25.7,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2025-10-28,27.6,10.0,LOW,1.0,1.0,Baseline heat-related health risk
2025-10-29,30.0,25.0,MODERATE,1.039,1.0,Elevated heat-related health risk
2025-10-30,26.6,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2025-10-31,27.4,10.0,LOW,1.0,1.0,Baseline heat-related health risk
